PlotNumber,SiteUnit1,SiteUnit2,SiteUnit3,SiteUnit4,SiteUnit5,SiteUnit6,SiteUnit7,SiteUnit8,SiteUnit9,SiteUnit10,SiteUnit
DC14058,,,,,,,,,,,ICH mc 2 /01
DC14358,,,,,,,,,,,ICH mc 2 /01
DC14558,,,,,,,,,,,ICH mc 2 /01
DC15058,,,,,,,,,,,ICH mc 2 /01
DC15158,,,,,,,,,,,ICH mc 2 /01
DC15458,,,,,,,,,,,ICH mc 2 /01
DC15658,,,,,,,,,,,ICH mc 2 /01
DC15758,,,,,,,,,,,ICH mc 2 /01
DC16158,,,,,,,,,,,ICH mc 2 /01
DC16258,,,,,,,,,,,ICH mc 2 /01
DC16458,,,,,,,,,,,ICH mc 1a/01
DC30158,,,,,,,,,,,ICH mc 2 /01
DC30258,,,,,,,,,,,ICH mc 2 /01
DC30558,,,,,,,,,,,ICH mc 2 /01
DC30758,,,,,,,,,,,ICH mc 2 /01
DC30958,,,,,,,,,,,ICH mc 2 /01
DC31158,,,,,,,,,,,ICH mc 2 /01
DKF47,,,,,,,,,,,ICH mc 2 /01
DKF51,,,,,,,,,,,ICH mc 1 /01
DKF52,,,,,,,,,,,ICH mc 2 /01
DKF53,,,,,,,,,,,ICH mc 1 /01
DKF54,,,,,,,,,,,ICH mc 1a/01
DKF55,,,,,,,,,,,ICH mc 2 /01
DKF61,,,,,,,,,,,ICH mc 2 /01
DKF62,,,,,,,,,,,ICH mc 1 /01
DM002,,,,,,,,,,,CWH vm 1 /01
DM007,,,,,,,,,,,CWH vm 1 /01
DM014,,,,,,,,,,,CWH vm 2 /01
DM017,,,,,,,,,,,CWH vm 2 /01
DM019,,,,,,,,,,,CWH vm 2 /01
DM025,,,,,,,,,,,CWH vm 2 /01
DM032,,,,,,,,,,,CWH vm 1 /01
DM043,,,,,,,,,,,CWH vm 1 /01
DM044,,,,,,,,,,,CWH vm 1 /01
DM055,,,,,,,,,,,CWH vm 1 /01
DMSI02,,,,,,,,,,,CWH ws 1 /01
DMSI122,,,,,,,,,,,CWH vm 1 /01
DMSI22,,,,,,,,,,,CWH vm 1 /01
DMSI31,,,,,,,,,,,CWH vm 1 /01
DMWM03,,,,,,,,,,,CWH vm 2 /01
DMWM06,,,,,,,,,,,CWH vm 2 /01
DMWM08,,,,,,,,,,,CWH vm 2 /01
DMWM09,,,,,,,,,,,CWH vm 2 /01
DMWM10,,,,,,,,,,,CWH vm 2 /01
E001S,,,,,,,,,,,CWH ws 2 /01
E005,,,,,,,,,,,CWH vm 1 /01
E006S,,,,,,,,,,,CWH vm 1 /01
E007,,,,,,,,,,,CWH vm 1 /01
E008S,,,,,,,,,,,CWH vm 1 /01
E011S,,,,,,,,,,,CWH vm 1 /01
E017,,,,,,,,,,,CWH ws 2 /01
E018S,,,,,,,,,,,CWH ws 2 /01
E021,,,,,,,,,,,CWH vm 1 /01
E022S,,,,,,,,,,,CWH vm 1 /01
E025S,,,,,,,,,,,MH  mm 2 /01
E026,,,,,,,,,,,CWH ws 2 /01
E027S,,,,,,,,,,,CWH ws 1 /01
E034S,,,,,,,,,,,CWH ws 1 /01
E037,,,,,,,,,,,MH  mm 2 /01
E039S,,,,,,,,,,,CWH ws 2 /01
E043S,,,,,,,,,,,MH  mm 1 /01
E044,,,,,,,,,,,MH  mm 1 /01
E046S,,,,,,,,,,,CWH vm 2 /01
E047,,,,,,,,,,,CWH vm 2 /01
E048S,,,,,,,,,,,CWH vm 1 /01
E049,,,,,,,,,,,CWH vm 1 /01
E050S,,,,,,,,,,,CWH vm 1 /01
E052,,,,,,,,,,,CWH vm 1 /01
E053S,,,,,,,,,,,CWH vm 1 /01
E055,,,,,,,,,,,CWH ws 1 /01
E056,,,,,,,,,,,CWH ws 1 /01
E059,,,,,,,,,,,CWH ws 1 /01
E063S,,,,,,,,,,,CWH ws 1 /01
E068,,,,,,,,,,,CWH vm 1 /01
E069S,,,,,,,,,,,CWH vm 1 /01
E070S,,,,,,,,,,,CWH vm 1 /01
E072,,,,,,,,,,,CWH vm 1 /01
E076S,,,,,,,,,,,MH  mm 2 /01
E077S,,,,,,,,,,,CWH vm 2 /01
E083,,,,,,,,,,,CWH ws 1 /01
E084,,,,,,,,,,,CWH ws 1 /01
E085,,,,,,,,,,,MH  mm 1 /01
E087,,,,,,,,,,,CWH ws 2 /01
E088,,,,,,,,,,,CWH ws 2 /01
E089,,,,,,,,,,,CWH ws 1 /01
E091,,,,,,,,,,,CWH ws 1 /01
E093,,,,,,,,,,,CWH vm 1 /01
E094,,,,,,,,,,,CWH ws 1 /01
E095S,,,,,,,,,,,CWH vm 1 /01
E096,,,,,,,,,,,CWH vm 1 /01
E097S,,,,,,,,,,,CWH ws 1 /01
E099S,,,,,,,,,,,CWH ws 1 /01
E100S,,,,,,,,,,,CWH vm 1 /01
E101S,,,,,,,,,,,CWH ws 1 /01
Eagle07,,,,,,,,,,,ESSFdkw /101
Eagle21,,,,,,,,,,,ESSFdkw /101
F770202,,,,,,,,,,,ESSFvc   /01
F770206,,,,,,,,,,,ESSFvc   /01
F770214,,,,,,,,,,,ESSFvc   /01
F770221,,,,,,,,,,,ESSFvc   /01
F770275,,,,,,,,,,,ESSF vcw  /01
F770277,,,,,,,,,,,ESSFvc   /01
F791435,,,,,,,,,,,ICH vk 1 /01
FH02,,,,,,,,,,,IDF dm 2 /101
FPR534,,,,,,,,,,,CWH dm   /01
FPR535,,,,,,,,,,,CWH dm   /01
FPR536,,,,,,,,,,,CWH dm   /01
FPR537,,,,,,,,,,,CWH dm   /01
FSR29S,,,,,,,,,,,CWH ws 2 /01
FTR465,,,,,,,,,,,CWH ds 1 /01
FTR466,,,,,,,,,,,CWH dm   /01
FTR467,,,,,,,,,,,CWH dm   /01
FTR468,,,,,,,,,,,CWH dm   /01
FTR469,,,,,,,,,,,CWH ds 1 /01
FTR470,,,,,,,,,,,CWH ds 1 /01
FTR471,,,,,,,,,,,CWH dm   /01
FTR472,,,,,,,,,,,CWH dm   /01
FTR474,,,,,,,,,,,CWH ds 1 /01
FTR476,,,,,,,,,,,CWH dm   /01
FTR483,,,,,,,,,,,CWH ds 1 /01
FTR485,,,,,,,,,,,CWH ds 1 /01
FTR486,,,,,,,,,,,CWH ds 1 /01
FTR487,,,,,,,,,,,CWH ds 1 /01
FTR488,,,,,,,,,,,CWH ds 1 /01
FTR489,,,,,,,,,,,CWH ds 1 /01
FTR495,,,,,,,,,,,CWH ms 1 /01
FTR502,,,,,,,,,,,CWH ms 1 /01
FTR508,,,,,,,,,,,CWH ms 1 /01
FTR509,,,,,,,,,,,CWH ms 1 /01
FTR510,,,,,,,,,,,CWH ms 1 /01
FTR511,,,,,,,,,,,CWH ms 1 /01
FTR512,,,,,,,,,,,CWH ms 1 /01
FTR513,,,,,,,,,,,CWH ms 1 /01
FTR514,,,,,,,,,,,CWH ms 1 /01
FTR515,,,,,,,,,,,CWH ms 1 /01
FTR516,,,,,,,,,,,CWH ms 1 /01
FTR517,,,,,,,,,,,CWH ms 1 /01
FTR518,,,,,,,,,,,CWH ms 1 /01
FTR519,,,,,,,,,,,CWH ms 1 /01
FTR520,,,,,,,,,,,CWH ms 1 /01
FTR521,,,,,,,,,,,CWH ms 1 /01
FTR522,,,,,,,,,,,CWH ms 1 /01
FTR523,,,,,,,,,,,CWH ms 1 /01
FTR524,,,,,,,,,,,CWH dm   /01
FTR525,,,,,,,,,,,CWH dm   /01
FTR526,,,,,,,,,,,CWH dm   /01
G770212,,,,,,,,,,,ESSFvc   /01
G780510,,,,,,,,,,,ICH wk 1 /101
G780513,,,,,,,,,,,ICH wk 1 /101
G780519,,,,,,,,,,,ESSFvc   /01
G780529,,,,,,,,,,,ICH mw 1 /01
G780532,,,,,,,,,,,ICH mw 1 /01
G780538,,,,,,,,,,,ICH mw 1 /01
G780539,,,,,,,,,,,ICH mw 1 /01
G780550,,,,,,,,,,,ICH wk 1 /101
G780563,,,,,,,,,,,ICH wk 1 /101
G791470,,,,,,,,,,,ICH mw 1 /01
G791471,,,,,,,,,,,ICH mw 1 /01
G796936,,,,,,,,,,,ICH vk 1 /01
G89QTZ2,,,,,,,,,,,ICH mw 1 /01
GBR001,,,,,,,,,,,ESSF vcw  /01
GBR002,,,,,,,,,,,ESSF vcw  /01
GBR004,,,,,,,,,,,ESSF vcw  /01
GBR005,,,,,,,,,,,ESSF vcw  /01
GBR007,,,,,,,,,,,ESSFwc 2/01
GBR008,,,,,,,,,,,ESSF vcw  /01
GBR015,,,,,,,,,,,ESSF vcw  /01
GBR016,,,,,,,,,,,ESSF vcw  /01
GBR022,,,,,,,,,,,ESSFwc 2/01
GBR023,,,,,,,,,,,ESSFwc 2/01
GBR045,,,,,,,,,,,ESSFwc 2/01
GBR052,,,,,,,,,,,ESSF vcw  /01
GBR063,,,,,,,,,,,ESSF vcw  /01
GBR064,,,,,,,,,,,ESSF vcw  /01
GBR070,,,,,,,,,,,ESSFwc 2/01
GBR076,,,,,,,,,,,ESSFwc 2/01
GBR080,,,,,,,,,,,ESSFwc 2/01
GBR081,,,,,,,,,,,ESSFwc 2/01
GBR084,,,,,,,,,,,ESSF vcw  /01
GBR085,,,,,,,,,,,ESSF vcw  /01
GBR088,,,,,,,,,,,ESSF vcw  /01
GBR089,,,,,,,,,,,ESSF vcw  /01
GBR090,,,,,,,,,,,ESSF vcw  /01
GBR091,,,,,,,,,,,ESSF vcw  /01
GBR094,,,,,,,,,,,ESSF vcw  /01
GBR095,,,,,,,,,,,ESSF vcw  /01
GBR114,,,,,,,,,,,ESSF vcw  /01
GBR117,,,,,,,,,,,ESSF vcw  /01
GBR121,,,,,,,,,,,ESSF vcw  /01
GBR123,,,,,,,,,,,ESSF vcw  /01
GBR124,,,,,,,,,,,ESSF vcw  /01
GBR125,,,,,,,,,,,ESSF vcw  /01
GBR126,,,,,,,,,,,ESSF vcw  /01
GBR127,,,,,,,,,,,ESSF vcw  /01
GBR128,,,,,,,,,,,ESSF vcw  /01
GBR129,,,,,,,,,,,ESSF vcw  /01
GBR130,,,,,,,,,,,ESSF vcw  /01
GBR131,,,,,,,,,,,ESSF vcw  /01
GBR132,,,,,,,,,,,ESSF vcw  /01
GBR133,,,,,,,,,,,ESSF vcw  /01
GBR134,,,,,,,,,,,ESSF vcw  /01
GBR135,,,,,,,,,,,ESSF vcw  /01
GBR136,,,,,,,,,,,ESSF vcw  /01
GBR137,,,,,,,,,,,ESSF vcw  /01
GBR147,,,,,,,,,,,ESSF vcw  /01
GBR148,,,,,,,,,,,ESSF vcw  /01
GBR149,,,,,,,,,,,ESSF vcw  /01
GBR151,,,,,,,,,,,ESSF vcw  /01
GBR153,,,,,,,,,,,ESSF vcw  /01
GBR155,,,,,,,,,,,ESSF vcw  /01
GBR158,,,,,,,,,,,ESSF vcw  /01
GBR163,,,,,,,,,,,ESSFwc 2/01
GBR164,,,,,,,,,,,ESSFwc 2/01
GBR165,,,,,,,,,,,ESSFwc 2/01
GBR167,,,,,,,,,,,ESSFwc 2/01
GBR173,,,,,,,,,,,ESSFwc 2/01
GBR176,,,,,,,,,,,ESSF vcw  /01
GBR178,,,,,,,,,,,ESSF vcw  /01
GBR178B,,,,,,,,,,,ESSF vcw  /01
GBR179,,,,,,,,,,,ESSF vcw  /01
GH-D112,,,,,,,,,,,ESSFdkw /101
GH-D153,,,,,,,,,,,ICH wk 1 /101
GH-D169,,,,,,,,,,,ICH wk 1 /101
GH-D188,,,,,,,,,,,ICH wk 1 /101
GH-G106,,,,,,,,,,,ESSFwc 1 /101
GH-G42,,,,,,,,,,,ICH wk 1 /101
GH-G44,,,,,,,,,,,ICH wk 1 /101
GH-K169,,,,,,,,,,,ICH mw 2 /101
GH-K178,,,,,,,,,,,ICH mw 2 /101
GH-K95,,,,,,,,,,,MS  dk 2 /101
GHT002,,,,,,,,,,,CWH wh 1 /101
GHT017,,,,,,,,,,,CWH wh 2 /101
GHT018,,,,,,,,,,,CWH vh 3 /101
GHT019,,,,,,,,,,,CWH wh 1 /101
GHT022,,,,,,,,,,,CWH vh 3 /101
GHT029,,,,,,,,,,,CWH vh 3 /101
GHT037,,,,,,,,,,,CWH vh 3 /101
GHT038,,,,,,,,,,,CWH vh 3 /101
GHT042,,,,,,,,,,,CWH vh 3 /101
GHT048,,,,,,,,,,,CWH vh 3 /101
GHT053,,,,,,,,,,,CWH vh 3 /101
GHT059,,,,,,,,,,,CWH vh 3 /101
GHT065,,,,,,,,,,,CWH vh 3 /101
GHT068,,,,,,,,,,,CWH vh 3 /101
GHT069,,,,,,,,,,,CWH vh 3 /101
GHT076,,,,,,,,,,,CWH vh 3 /101
GHT078,,,,,,,,,,,CWH vh 3 /101
GHT080,,,,,,,,,,,CWH vh 3 /101
GHT084,,,,,,,,,,,CWH vh 3 /101
GHT085,,,,,,,,,,,CWH wh 1 /101
GHT087,,,,,,,,,,,CWH wh 1 /101
GHT089,,,,,,,,,,,CWH wh 1 /101
GHT093,,,,,,,,,,,CWH wh 1 /101
GHT099,,,,,,,,,,,CWH vh 3 /101
GHT121,,,,,,,,,,,CWH wh 1 /101
GHT123,,,,,,,,,,,CWH wh 1 /101
GHT128,,,,,,,,,,,CWH vh 3 /101
GHT129,,,,,,,,,,,CWH vh 3 /101
GHT130,,,,,,,,,,,CWH vh 3 /101
GHT131,,,,,,,,,,,CWH vh 3 /101
GHT132,,,,,,,,,,,CWH vh 3 /101
GHT133,,,,,,,,,,,CWH vh 3 /101
GHT135,,,,,,,,,,,CWH vh 3 /101
GHT147,,,,,,,,,,,CWH wh 1 /101
GHT149,,,,,,,,,,,CWH vh 3 /101
GHT156,,,,,,,,,,,CWH vh 3 /101
GHT159,,,,,,,,,,,CWH vh 3 /101
GHT180,,,,,,,,,,,CWH vh 3 /101
GHT185,,,,,,,,,,,CWH vh 3 /101
GHT190,,,,,,,,,,,CWH vh 3 /101
GHT191,,,,,,,,,,,CWH vh 3 /101
GHT314,,,,,,,,,,,CWH vh 3 /101
GHT316,,,,,,,,,,,CWH vh 3 /101
GHT342,,,,,,,,,,,CWH wh 1 /101
GHT346,,,,,,,,,,,CWH wh 1 /101
GR 041,,,,,,,,,,,CWH vm 1 /01
GR 053,,,,,,,,,,,CWH vm 1 /01
GR 055,,,,,,,,,,,CWH vm 1 /01
GR 063,,,,,,,,,,,CWH vm 1 /01
GR 069,,,,,,,,,,,CWH vm 1 /01
GR 072,,,,,,,,,,,CWH vm 1 /01
GR 077,,,,,,,,,,,CWH vm 1 /01
GR 081,,,,,,,,,,,CWH vm 1 /01
GR 087,,,,,,,,,,,CWH vm 2 /01
GR 088,,,,,,,,,,,CWH vm 2 /01
GR 094,,,,,,,,,,,CWH vm 1 /01
GR 099,,,,,,,,,,,CWH xm 2 /01
GR 100,,,,,,,,,,,CWH xm 2 /01
GR 107,,,,,,,,,,,CWH vm 2 /01
GR 109,,,,,,,,,,,MH  mm 1 /01
GR 111,,,,,,,,,,,CWH vm 2 /01
GR 115,,,,,,,,,,,CWH vm 2 /01
GR 116,,,,,,,,,,,CWH vm 2 /01
GR 132,,,,,,,,,,,CWH vm 2 /01
GR 137,,,,,,,,,,,MH  mm 1 /01
GR 141,,,,,,,,,,,CWH ms 2 /01
GR 149,,,,,,,,,,,CWH ms 2 /01
H000004,,,,,,,,,,,ESSFwk 2 /01
H000006,,,,,,,,,,,ESSFwc 3 /01
H000007,,,,,,,,,,,ESSFwk 2 /01
H000019,,,,,,,,,,,ESSFwk 2 /01
H000020,,,,,,,,,,,ESSFwc 3 /01
H000026,,,,,,,,,,,ESSFwc 3 /01
H000028,,,,,,,,,,,ESSFwc 3 /01
H000034,,,,,,,,,,,ESSFwc 3 /01
H000035,,,,,,,,,,,ESSFwc 3 /01
H000036,,,,,,,,,,,ESSFwc 3 /01
H000038,,,,,,,,,,,ESSFwk 2 /01
H000039,,,,,,,,,,,ESSFwk 2 /01
H000043,,,,,,,,,,,ESSFwk 2 /01
H000045,,,,,,,,,,,ESSFwk 2 /01
H000046,,,,,,,,,,,ESSFwk 2 /01
H780523,,,,,,,,,,,ICH mk 1 /01
H791370,,,,,,,,,,,MS  dk 2 /101
H791451,,,,,,,,,,,IDF dk 5 /101
H801968,,,,,,,,,,,MS  dk 2 /101
HARR01,,,,,,,,,,,CWH ds 1 /01
HARR02,,,,,,,,,,,CWH ds 1 /01
HD2116,,,,,,,,,,,ESSFdkw /101
HD3002,,,,,,,,,,,ICH wk 1 /101
HLB033,,,,,,,,,,,CWH vh 1 /01
HR 258,,,,,,,,,,,MH  mm 2 /01
I770281,,,,,,,,,,,ESSFwc 4 /101
I791177,,,,,,,,,,,IDF xk   /101
IDFE11,,,,,,,,,,,IDF ww   /101
IL65,,,,,,,,,,,ESSFwm 1 /101
IL66,,,,,,,,,,,ESSFwm 1 /101
IL67,,,,,,,,,,,ESSFwm 1 /101
IL68,,,,,,,,,,,ESSFwm 1 /101
IL73,,,,,,,,,,,ESSFwm 1 /101
IL74,,,,,,,,,,,ESSFwm 1 /101
IL78,,,,,,,,,,,ICH mk 4 /101
IL95,,,,,,,,,,,ICH mk 4 /101
IN29-1,,,,,,,,,,,IDF dm 2 /101
INVS172,,,,,,,,,,,MS  dk 1 /101
IRON01,,,,,,,,,,,CWH mm 2 /01
IRON05,,,,,,,,,,,CWH mm 2 /01
IRON06,,,,,,,,,,,CWH mm 2 /01
J770249,,,,,,,,,,,ESSFwc 4 /101
J791396,,,,,,,,,,,ICH wk 1 /101
J791404,,,,,,,,,,,ICH wk 1 /101
J796845,,,,,,,,,,,ESSFwc 1 /101
J796867,,,,,,,,,,,ICH wk 1 /101
J9004,,,,,,,,,,,MS  dm 3 /101.1
J9010,,,,,,,,,,,MS  dm 3 /101.1
J9033,,,,,,,,,,,ICH mk 2 /101
J9039,,,,,,,,,,,MS  dm 3 /101.1
J9058,,,,,,,,,,,IDF dk 2 /101
J9066,,,,,,,,,,,IDF dk 2 /101
J9068,,,,,,,,,,,MS  dm 3 /101.1
J9077,,,,,,,,,,,ESSFdc 3 /101
J9078,,,,,,,,,,,ESSFdc 3 /101
JB 203,,,,,,,,,,,CWH xm 1 /01
JD1024,,,,,,,,,,,ESSFdkw /101
JD1028,,,,,,,,,,,ESSFdkw /101
JD1036,,,,,,,,,,,ESSFdkw /101
JD1037,,,,,,,,,,,ESSFdkw /101
JD1054,,,,,,,,,,,ICH wk 1 /101
JD1069,,,,,,,,,,,ICH wk 1 /101
K  006,,,,,,,,,,,CWH vm 1 /01
K  007,,,,,,,,,,,CWH vm 1 /01
K  008,,,,,,,,,,,CWH vm 2 /01
K  010,,,,,,,,,,,CWH vm 2 /01
K  014,,,,,,,,,,,CWH vm 2 /01
K  018,,,,,,,,,,,CWH ds 2 /01
K  021,,,,,,,,,,,MH  mm 2 /01
K  024,,,,,,,,,,,CWH ms 2 /01
K  029,,,,,,,,,,,MH  mm 2 /01
K  032,,,,,,,,,,,CWH ws 2 /01
K00-027,,,,,,,,,,,IDF xh 2 /101
K00-070,,,,,,,,,,,MS  dm 2 /101
K00-077,,,,,,,,,,,ESSFmw 1 /101.1
K001002,,,,,,,,,,,MS  dc 3 /101
K001013,,,,,,,,,,,ESSFdv 2 /101
K001017,,,,,,,,,,,ESSFdv 1 /101
K001021,,,,,,,,,,,ESSFdv 1 /101
K00-106,,,,,,,,,,,ESSFdc 3 /101
K001062,,,,,,,,,,,ESSFxc 3 /101
K001110,,,,,,,,,,,ESSFdv 1 /101
K00-116,,,,,,,,,,,ESSFdv 2 /101
K00-121,,,,,,,,,,,MS  dc 3 /101
K00-123,,,,,,,,,,,IDF dc /101.1
K00-124,,,,,,,,,,,ESSFdv 2 /101
K001403,,,,,,,,,,,ESSFxc 3 /101
K001418,,,,,,,,,,,ESSFdv 1 /101
K00-144,,,,,,,,,,,IDF xc /101
K00-151,,,,,,,,,,,PP  xw /101
K00-158,,,,,,,,,,,IDF xh 2 /101
K00-161,,,,,,,,,,,PP  xw /101
K00-173,,,,,,,,,,,PP  xw /101
K00-174,,,,,,,,,,,PP  xw /101
K001906,,,,,,,,,,,MS  xk 2 /101
K00-320,,,,,,,,,,,ESSFwc 2 /01
K00-331,,,,,,,,,,,MS  dc 3 /101
K00-340,,,,,,,,,,,PP  xw /101
K00-353,,,,,,,,,,,IDF xh 2 /101
K00-378,,,,,,,,,,,MS  dm 3 /101.1
K00-379,,,,,,,,,,,MS  dm 3 /101.1
K00-382,,,,,,,,,,,ESSFxc 2 /101
K00-389,,,,,,,,,,,ESSFdv 1 /101
K00-395,,,,,,,,,,,ESSFxc 3 /101
K00-399,,,,,,,,,,,ESSFxc 3 /101
K00-436,,,,,,,,,,,ESSFdv 2 /101
K00-437,,,,,,,,,,,ESSFdv 2 /101
K00-445,,,,,,,,,,,ESSFdv 2 /101
K00-515,,,,,,,,,,,ESSFdc 2 /101
K00-517,,,,,,,,,,,ESSFdc 2 /101
K00-522,,,,,,,,,,,SBS mm /101
K00-523,,,,,,,,,,,SBS mm /101
K00-530,,,,,,,,,,,SBS mm /101
K00-533,,,,,,,,,,,SBS mm /101
K00-539,,,,,,,,,,,MS  dm 3 /101.1
K00-545,,,,,,,,,,,MS  xk 2 /101
K00-556,,,,,,,,,,,IDF dk 1 /101
K00-558,,,,,,,,,,,IDF dk 1 /101
K00-559,,,,,,,,,,,MS  xk 2 /101
K00-562,,,,,,,,,,,ICH mk 2 /101
K00-564,,,,,,,,,,,IDF mw 2 /101
K00-566,,,,,,,,,,,MS  dm 2 /101
K00-581,,,,,,,,,,,MS  xk 2 /101
K00-645,,,,,,,,,,,ESSFwcw  /101
K00-657,,,,,,,,,,,ESSFwcw  /101
K00-667,,,,,,,,,,,ESSFwcw  /101
K00-669,,,,,,,,,,,ESSFwcw  /101
K00-676,,,,,,,,,,,ESSFdc 2 /101
K00-695,,,,,,,,,,,MS  dm 2 /101
K00-704,,,,,,,,,,,ICH dw 3 /101
K00-706,,,,,,,,,,,ICH mw 5 /01
K00-713,,,,,,,,,,,ICH mw 5 /01
K00-725,,,,,,,,,,,MS  xk 3 /101
K00-733,,,,,,,,,,,MS  xk 3 /101
K00-744,,,,,,,,,,,ESSFdv 1 /101
K00-745,,,,,,,,,,,IDF dc /101.1
K00-748,,,,,,,,,,,MS  dc 3 /101
K00-750,,,,,,,,,,,MS  dc 3 /101
K00-818,,,,,,,,,,,IDF dk 1 /101
K00-823,,,,,,,,,,,IDF dk 1 /101
K00-827,,,,,,,,,,,IDF dk 1 /101
K00-830,,,,,,,,,,,MS  xk 3 /101
K00-854,,,,,,,,,,,ESSFdv 2 /101
K00-856,,,,,,,,,,,ESSFdv 2 /101
K00-861,,,,,,,,,,,ESSFmw 1 /101.2
K00-865,,,,,,,,,,,ESSFdc 2 /101
K00-871,,,,,,,,,,,MS  dm 3 /101.1
K00-883,,,,,,,,,,,SBS mm /101
K00-884,,,,,,,,,,,SBS mm /101
K00-885,,,,,,,,,,,ESSFdc 3 /101
K00-899,,,,,,,,,,,ESSFdc 3 /101
K00-936,,,,,,,,,,,MS  xk 2 /101
K00-940,,,,,,,,,,,MS  xk 2 /101
K00-942,,,,,,,,,,,MS  xk 2 /101
K01-005,,,,,,,,,,,PP  xh 1 /101
K01-012,,,,,,,,,,,PP  xh 1 /101
K01-017,,,,,,,,,,,IDF xh 1 /101
K01-027,,,,,,,,,,,PP  xh 1 /101
K01-031,,,,,,,,,,,PP  xh 1 /101
K01-034,,,,,,,,,,,IDF xh 1 /101
K01-036,,,,,,,,,,,IDF xh 1 /101
K01-057,,,,,,,,,,,IDF mw 1 /101
K01-058,,,,,,,,,,,IDF mw 1 /101
K01-061,,,,,,,,,,,ICH mk 1 /01
K01-062,,,,,,,,,,,ICH mk 1 /01
K01-070,,,,,,,,,,,ICH mk 1 /01
K01-077,,,,,,,,,,,ICH dw 3 /101
K01-078,,,,,,,,,,,ICH dw 3 /101
K01-079,,,,,,,,,,,ICH dw 3 /101
K01-084,,,,,,,,,,,ICH dw 3 /101
K01-089,,,,,,,,,,,ICH dw 3 /101
K01-091,,,,,,,,,,,ICH dw 3 /101
K01-092,,,,,,,,,,,ICH dw 3 /101
K011000,,,,,,,,,,,ESSFwc 2 /01
K011044,,,,,,,,,,,IDF ww   /101
K011046,,,,,,,,,,,IDF dc /101.1
K011047,,,,,,,,,,,IDF dc /101.1
K011048,,,,,,,,,,,IDF xc /101
K011055,,,,,,,,,,,IDF xc /101
K011058,,,,,,,,,,,IDF xc /101
K011060,,,,,,,,,,,IDF dc /101.2
K011068,,,,,,,,,,,IDF xc /101
K011069,,,,,,,,,,,IDF xc /101
K011077,,,,,,,,,,,MS  mw 2 /101
K011160,,,,,,,,,,,ICH mk 1 /01
K011166,,,,,,,,,,,ESSFdc 1 /101
K011198,,,,,,,,,,,MS  dm 1 /101
K011201,,,,,,,,,,,MS  xk 3 /101
K011226,,,,,,,,,,,ICH mw 3 /101
K011250,,,,,,,,,,,ESSFwcw  /101
K011265,,,,,,,,,,,ESSFwc 2 /01
K011284,,,,,,,,,,,ESSFwc 2 /01
K011299,,,,,,,,,,,ICH mk 1 /01
K01-132,,,,,,,,,,,IDF xh 1 /101
K011328,,,,,,,,,,,ICH wk 1 /101
K011345,,,,,,,,,,,ICH mk 1 /01
K011371,,,,,,,,,,,ICH mw 5 /101
K01-140,,,,,,,,,,,IDF dm 1 /101
K011454,,,,,,,,,,,ESSFdw   /101
K01-156,,,,,,,,,,,IDF xh 1 /101
K01-159,,,,,,,,,,,IDF xh 1 /101
K01-176,,,,,,,,,,,ICH mw 2k/101
K01-177,,,,,,,,,,,ICH mw 2k/101
K01-224,,,,,,,,,,,MS  mw 2 /101
K01-228,,,,,,,,,,,IDF ww   /101
K01-232,,,,,,,,,,,IDF ww   /101
K01-245,,,,,,,,,,,ESSFmw 2 /101.1
K01-251,,,,,,,,,,,IDF mw 1 /101
K01-257,,,,,,,,,,,ICH mk 1 /01
K01-260,,,,,,,,,,,ICH mk 1 /01
K01-271,,,,,,,,,,,ICH mw 5 /01
K01-272,,,,,,,,,,,ICH mw 5 /01
K01-276,,,,,,,,,,,ICH mw 5 /01
K01-280,,,,,,,,,,,ICH mk 2 /101
K01-291,,,,,,,,,,,IDF mw 2 /101
K01-298,,,,,,,,,,,MS  dm 2 /101
K01-309,,,,,,,,,,,ICH wk 1 /101
K01-312,,,,,,,,,,,ICH mw 5 /01
K01-313,,,,,,,,,,,ICH dw 3 /101
K01-314,,,,,,,,,,,ICH dw 3 /101
K01-320,,,,,,,,,,,ICH wk 1 /101
K01-353,,,,,,,,,,,MS  xk 1 /101b
K01-366,,,,,,,,,,,ICH mw 2k/101
K01-380,,,,,,,,,,,ESSFxc 3 /101
K01-385,,,,,,,,,,,ESSFmw 2 /101.2
K01-386,,,,,,,,,,,ESSFmw 2 /101.2
K01-396,,,,,,,,,,,ICH mw 3 /101
K01-417,,,,,,,,,,,ESSFxc 1 /101
K01-429,,,,,,,,,,,ESSFwc 4 /101
K01-430,,,,,,,,,,,ICH vk 1 /01
K01-471,,,,,,,,,,,IDF dk 2 /101
K01-475,,,,,,,,,,,IDF dk 2 /101
K01-486,,,,,,,,,,,ICH wk 1 /101
K01-511,,,,,,,,,,,ICH mw 3 /101
K01-515,,,,,,,,,,,ICH mw 2k/101
K01-518,,,,,,,,,,,ESSFwc 1 /101
K01-519,,,,,,,,,,,ESSFwc 1 /101
K01-520,,,,,,,,,,,ICH mk 1 /01
K01-544,,,,,,,,,,,ESSFwcw  /101
K01-562,,,,,,,,,,,ESSFwc 4 /101
K01-605,,,,,,,,,,,ESSFwc 4 /101
K01-626,,,,,,,,,,,ESSFwc 2 /01
K01-631,,,,,,,,,,,ICH vk 1 /01
K01-636,,,,,,,,,,,ICH mw 3 /101
