"","PlotNumber","Var.2","F","M","TD0","TD1","TD2","TD3","TD4","VW","W","X","NA","BGC_noSpace","BGC_LABEL","BGC_Zone","rSMR","aSMRC","aSMRE","aSMR_Veg","11SiteSeries"
"3925","K02-684",0,0,4.7,0,0,0,0.6,1.5,0,0,112.1,0,"ICHdw4","ICH dw 4","ICH ","3",NA,NA,"5F","ICH mw 2k/101"
"3926","K02-693",0,2,0,0,0,0.1,1.5,8,0,0,185,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mk 1 /01"
"3927","K02-697",2,15,2.1,0,0,0,0.5,4,0,0,146.5,0,NA,NA,NA,NA,NA,NA,"5F","ICH mk 2 /101"
"3928","K02-705",0,15.5,13.5,0,0.5,0.5,0.5,17,0,0,94,0,"ESSFwc4","ESSFwc 4","ESSF","4",5.5,6,"6M","ESSFwc 4 /101"
"3929","K02-709",0,4.5,18,0,0,0,0,45.5,0,0,66.5,0,"ESSFwc4","ESSFwc 4","ESSF","3",5,5,"6M","ESSFwc 4 /101"
"3930","K02-716",9.5,28.5,0,0,0,0,0,8,0,0,44.5,0,"ESSFwcp","ESSFwcp","ESSF","3",NA,NA,"5F","ESSFwcw  /101"
"3931","K02-717",14,10,0,0,0,0,0,3,0,0,77,0,NA,NA,NA,NA,NA,NA,"5F","ESSFwcw  /101"
"3932","K02-719",4,36,0.5,0,0,0,0.5,5.5,0,0,104.5,0,"ESSFwcw","ESSFwcw","ESSF","4",NA,NA,"5F","ESSFwcw  /101"
"3933","K02-729",20,11,0,0,0,0,0.5,2,0,0,65,0,"ESSFwcw","ESSFwcw","ESSF","5",NA,NA,"5F","ESSFwcw  /101"
"3934","K02-738",0.5,19,1.5,0,0,1,2.1,17.5,0,0,128.5,0,"ESSFdc3","ESSFdc 3","ESSF","4",NA,NA,"4SD","ESSFdc 3 /101"
"3935","K02-760",0,0,0.5,0,0,0.6,2.5,3,0,0,111.4,0,"IDFmw1","IDF mw 1","IDF ","4",3.5,4,"4SD","IDF mw 1 /101"
"3936","K02-761",0,0,0,0,0,0,6,29,0,0,68.5,0,"IDFxh1","IDF xh 1","IDF ","4",2.5,3,"4SD","IDF mw 1 /101"
"3937","K02-763",0,0,0,0,0,5,13.5,52,0,0,38.5,0,"IDFmw1","IDF mw 1","IDF ","4",3.5,4,"4SD","IDF mw 1 /101"
"3938","K02-766",0,0,0,0,0,0.5,5.1,5.5,0,0,90,0,"IDFmw1","IDF mw 1","IDF ","3",3,3,"4SD","IDF mw 1 /101"
"3939","K02-767",0,0,0,0,0,0,1,2.5,0,0,94,0,"IDFmw1","IDF mw 1","IDF ","4",3.5,4,"4SD","IDF mw 1 /101$6C.1"
"3940","K02-768",0,0,0,0,0,0,0,25.5,0,0,85.7,0,"IDFmw1","IDF mw 1","IDF ","4",3.5,4,"4SD","IDF mw 1 /101$6C.1"
"3941","K02-810",0,0,0,0,0,0,3,8,0,0,70.7,0,"IDFmw2","IDF mw 2","IDF ","4",4,4,"4SD","IDF mw 2 /101"
"3942","K10-012",0,0,0,1.7,27.5,30,1.5,0,0,0,8,0,NA,NA,NA,NA,NA,NA,"2VD","PP  xw /101"
"3943","K10-013",0,0,0,3,31,44.5,3,0,0,0,7.1,0,"PPxh2","PP  xh 2","PP  ","4",2,2,"2VD","PP  xw /101"
"3944","K10-014",0,0,0,0.6,33.6,33.5,2.1,0,0,0,2,0,NA,NA,NA,NA,NA,NA,"2VD","PP  xw /101"
"3945","K10-017",0,0,0,2.7,28.6,29.2,4.5,0.5,0,0,0.1,0,"PPxh2","PP  xh 2","PP  ","4",2,2,"2VD","PP  xw /101"
"3946","K10-020",0,0,0,0,2,0,3.5,1.5,0,0,141,0.5,NA,NA,NA,NA,NA,NA,"4SD","IDF mw 2 /101"
"3947","K11-072",0.5,73,5,0,0,0,0,8.5,0,0,115.2,0,"ESSFmw1","ESSFmw 1","ESSF","5",6,6,"5F","ESSFmw 1 /101.1"
"3948","K11-248",0,78.1,2.5,0,0,0,0,20.5,0,0,95,0,"ESSFmw2","ESSFmw 2","ESSF","3",4,4,"5F","ESSFmw 2 /101.2"
"3949","K12-001",0,0,0,0,8,0,59,13,0,0,114,0,"IDFww","IDF ww","IDF ","3",3,3,"3MD","IDF ww /101"
"3950","K12-002",0,0,0,0,0,4,50.1,26.5,0,0,153.5,0,"IDFww","IDF ww","IDF ","4",3.5,4,"3MD","IDF ww   /101"
"3951","K12-003",0,0,0,0,4,0,36.5,8,0,0,158.1,0,"IDFww","IDF ww","IDF ","4",3.5,4,"3MD","IDF ww   /101"
"3952","K12-011",0,0,0,0,0,4,29,26,0,0,144.6,0,"IDFww","IDF ww","IDF ","3",3,3,"3MD","IDF ww   /101"
"3953","K12-015",0,0.5,4.5,0,0,0,0,9.5,0,0,172.6,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3954","K12-016",0,0.5,1,0,0,0,0,7,0,0,208,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3955","K12-019",0,0,0,0,0,0,0.5,17.5,0,0,232,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3956","K12-020",0,0,0,0,0,0,0,4,0,0,153.5,0,"ICHdw4","ICH dw 4","ICH ","3",NA,NA,"4SD","ICH mw 2k/101"
"3957","K12-021",0.1,0.5,2,0,0,0,0,12,0,0,171.5,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3958","K12-022",0,1,0.5,0,0,0,0,8.5,0,0,220.6,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3959","K12-026",0,0,0.1,0,0,0,2.5,3,0,0,194.6,0,NA,NA,NA,NA,NA,NA,"4SD","ICH mw 2k/101"
"3960","K12-030",0,0,1,0,0,0,1.5,10.6,0,0,164.6,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"4SD","ICH mw 2k/101"
"3961","K12-033",0,0,0,0,0,0,0.6,2.5,0,0,190.5,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3962","K12-037",0,0.5,0.5,0,0,0,0,14,0,0,224.2,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3963","K12-039",0,0,0.5,0,0,0,0,3.5,0,0,162,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3964","K12-040",0,0.5,0,0,0,0,1.2,18,0,0,217.5,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3965","K12-041",0,0,0,0,0,0,1,8.5,0,0,223.1,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3966","K12-046",0,0.5,1,0,0,0,0,5,0,0,206.5,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"4SD","ICH mw 2k/101"
"3967","K12-048",0,0,0,0,0,0,3.1,17.6,0,0,200.2,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3968","K12-049",0,2.1,0.1,0,0,0,4.5,15,0,0,224,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3969","K12-050",0,0,0.1,0,0,0,3.6,47,0,0,202.5,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3970","K12-052",0,0,0,0,0,0,1,28.5,0,0,171.6,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3971","K12-053",0,0,0,0,0,0,4.1,11.6,0,0,200.1,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3972","K12-054",0,1.5,1.1,0,0,0,1.5,12.5,0,0,240.4,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3973","K12-058",0,1,0.5,0,0,0,3.5,6.5,0,0,190,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3974","K12-059",0,0.6,0.5,0,0,0,4.7,3.6,0,0,230.3,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3975","K12-060",0,5.5,0,0,0,0,5.7,14.1,0,0,210.3,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3976","K12-061",0,0,1,0,0,0,0.5,24.6,0,0,187.2,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"4SD","ICH mw 2k/101"
"3977","K12-063",0,5,5,0,0,0,0.5,8.7,0,0,205.4,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"5F","ICH mw 2k/101"
"3978","K12-065",0,0.5,0.5,0,0,0,0.6,2,0,0,208.6,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"5F","ICH mw 3 /101"
"3979","K12-066",0,0.1,0.1,0,0,0,0,16.5,0,0,206.1,0,"ICHmw5","ICH mw 5","ICH ","3",NA,NA,"4SD","ICH mw 2k/101"
"3980","K12-067",0,0,0,0,0,0,0.6,19.6,0,0,195.7,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3981","K12-068",0,0.5,0.5,0,0,0,2,4.5,0,0,232.2,0,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3982","K12-069",0,1,5,0,0,0,0.1,2.1,0,0,224,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"5F","ICH mw 2k/101"
"3983","K12-070",0,8,2.5,0,0,0,0.6,1,0,0,211,0,"ICHmw2","ICH mw 2","ICH ","4",5,5,"5F","ICH mw 2k/101"
"3984","K12-072",0,2,3.5,0,0,0,0,17,0,0,217.1,0,"ICHwk1","ICH wk 1","ICH ","4",5.5,5,"4SD","ICH mw 2k/101"
"3985","K12-076",0,3.1,6.5,0,0,0,0,2.6,0,0,155.2,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"5F","ICH mw 2k/101"
"3986","K12-077",0,6,1,0,0,0,0,12.5,0,0,205,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3987","K12-080",0,0,1.5,0,0,0,0.2,10.8,0,0,221,2,"ICHdw4","ICH dw 4","ICH ","4",NA,NA,"4SD","ICH mw 2k/101"
"3988","K12-119",0,0,0,0,0,0,9.5,14,0,0,170.7,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"3989","K12-120",0,8,5.5,0,0,0,0,13,0,0,170,0,NA,NA,NA,NA,NA,NA,"5F","ICH mk 2 /101"
"3990","K12-121",0,0,0.1,0,0,0,0,9.5,0,0,140.7,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"3991","K12-122",0,2,5.1,0,0,0,0.5,1.5,0,0,163.8,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"5F","ICH mk 2 /101"
"3992","K12-124",0,0,8.1,0,0,0,0,21,0,0,177.5,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"3993","K12-125",0,0,1,0,0,0,0,14.5,0,0,138.1,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"3994","K12-126",0,2,0,0,0,0,0,8.5,0,0,250,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"3995","K12-127",0,0,0,0,0,0,3,9,0,0,151.4,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"3996","K12-140",0,6,5.3,0,0,0,0,14,0,0,174,0,"ESSFwc2","ESSFwc 2","ESSF","4",5.5,6,"5F","ICH mk 2 /101"
"3997","K12-148",0,8,11.2,0,0,0,0,9,0,0,195,0,"ICHmk2","ICH mk 2","ICH ","3",3.5,4,"6M","ICH mk 2 /101"
"3998","K12-149",0,3,1,0,0,0,3.5,9.5,0,0,203.2,0,"ICHmk2","ICH mk 2","ICH ","3",3.5,4,"4SD","ICH mk 2 /101"
"3999","K12-152",0,0,1,0,0,0,5.5,3.2,0,0,159.9,0,"ICHmk2","ICH mk 2","ICH ","4",4.5,5,"4SD","ICH mk 2 /101"
"4000","K12-155",0,0,5,0,0,0,2,20.9,0,0,132.8,0,"ICHmk2","ICH mk 2","ICH ","3",3.5,4,"4SD","ICH mk 2 /101"
"4001","K13-007",0,0,0,0,0,0,35.5,38,0,0,176,0,"IDFww","IDF ww","IDF ","4",3.5,4,"3MD","IDF ww /101"
"4002","K13-014",0,0,0,0,0,0,30,2.1,0,0,144.1,0,"ESSFmw1","ESSFmw 1","ESSF","4",4.5,5,"3MD","IDF ww /101"
"4003","K13-026",0,0.5,0,0,0,0,16.5,12.5,0,0,106.6,0,NA,NA,NA,NA,NA,NA,"3MD","IDF ww /101"
"4004","K13-027",0,0,0,0,1,0,13.5,2,0,0,150.5,0,"IDFdk1","IDF dk 1","IDF ","4",3.5,3,"3MD","IDF ww /101"
"4005","K13-028",0,0.5,0.5,0,0,0,26.5,1.6,0,0,192.2,0.1,"IDFww","IDF ww","IDF ","4",3.5,4,"3MD","IDF ww /101"
"4006","K13-065",0,0,0,0,0,0.6,45.5,20,0,0,101.7,0,"IDFmw2","IDF mw 2","IDF ","3",3,3,"3MD","IDF mw 2 /101"
"4007","K13-075",0,0,0,0.5,0,10.5,19.5,32.5,0,0,33.6,0,"MSxk1","MS  xk 1","MS  ","2",3,2,"3MD","MS  xk 1 /101b"
"4008","K13-076",0,0,0,0,0,16,47,19,0,0,37.5,0,"MSxk1","MS  xk 1","MS  ","2",3,2,"3MD","MS  xk 1 /101b"
"4009","K13-103",0.5,22.5,0,0,0,0,0.5,42.5,0,0,97,0,"ESSFxc2","ESSFxc 2","ESSF","4",NA,NA,"4SD","ESSFxc 2 /101"
"4010","K770014",0.5,0.5,1.5,0,0,0,0,23.5,0,0.5,97.5,0,"ICHmw5","ICH mw 5","ICH ","6",NA,NA,"4SD","ICH mw 5 /101"
"4011","K770015",0.5,2,0.5,0,0,0,0.5,47.5,0,0,142.5,0,"ICHmw5","ICH mw 5","ICH ","4",NA,NA,"4SD","ICH mw 5 /101"
"4012","K780439",0,0,0,0,2,2.5,50.5,13,0,0,41,0,"ICHdw1","ICH dw 1","ICH ","3",3,3,"3MD","ICH dw 1 /01a"
"4013","K780448",0,2,14,0,0,0,1,15,0,0,70.5,0,"ESSFwh3","ESSFwh 3","ESSF","3",4.5,5,"6M","ESSFwc 5 /101"
"4014","K780450",0,1,5.5,0,0,0,1,8.5,0,0,121.5,0,"ICHmw4","ICH mw 4","ICH ","3",5,4,"4SD","ICH mw 4 /101"
"4015","K796865",0,2,53.5,0,0,0,0,2.5,0,0,133,0,"ICHwk1","ICH wk 1","ICH ","3",5,5,"6M","ICH wk 1 /101"
"4016","K800850",0,55,22.5,0,0,0,0.5,8,0,30,151,0,NA,NA,NA,NA,NA,NA,"6M","ESSFdc 3 /101"
"4017","K801889",0,0.5,0,0,0,0,84,8,0,0,157.5,0.5,"IDFdk5","IDF dk 5","IDF ","4",3.5,3,"3MD","IDF dm 2 /101"
"4018","K801898",0,2,0,0,0,0,3,14,0,0,155,0,"ICHdm","ICH dm","ICH ","4",4,5,"4SD","ICH dm   /101"
"4019","K801939",0,0,0,0,0,5,91,90,0,0,65,0,"MSdk2","MS  dk 2","MS  ","5",NA,NA,"3MD","IDF dm 2 /101"
"4020","K801966",0,30.5,0.5,0,0,0,2,1.5,0,0,151.5,0,"MSdk2","MS  dk 2","MS  ","4",NA,NA,"5F","MS  dk 2 /101"
"4021","K8607",0,31,2.5,0,0,0,0,1,0,0,148.5,0,"BAFAun","BAFAun","BAFA","4",NA,NA,"5F","ESSFwv   /01"
"4022","K8609",0,22.5,1,0,0,0,0,5,0,0,165.5,0,"ESSFwvp","ESSFwvp","ESSF","4",NA,NA,"5F","ESSFwv   /01"
"4023","K8615",0.5,6,3.5,0,0,0,0,5,0,0,178.5,0,"ESSFwv","ESSFwv","ESSF","4",5.5,5,"4SD","ESSFwv   /01"
"4024","K8645",3,0,0,0,0,0,0,19,0,0.5,119,0,"ESSFmc","ESSFmc","ESSF","4",5,5,"4SD","BWBSdk   /101"
"4025","K99-042",0,0,0,0,7,27.5,27.5,9,0,0,91,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
"4026","K99-072",0,0,0.5,0,2,4,12.5,0.6,0,0,44.6,0,"IDFxh2","IDF xh 2","IDF ","4",2.5,3,"3MD","IDF xh 2 /101"
